date,ticker,content,time_delta,pct_change
"July 20, 2020",B,"                Synairgen soars after drug shows promise in COVID-19 cases - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Health NewsJuly 20, 2020 /  6:58 AM / a day agoSynairgen soars after drug shows promise in COVID-19 casesAakash B3 Min Read(Reuters) - Synairgen (SYNG.L) shares rose almost sixfold on Monday after the drugmaker said its medicine helped reduce the risk of severe cases in hospitalised patients with COVID-19, but some experts have cautioned against too much optimism in the market.     A study of the company’s inhalable formulation of interferon beta, SNG001, showed patients who were given the treatment had a 79% lower risk of developing severe forms of the disease caused by the new coronavirus or possible death, compared to those on a placebo.  Patients who received the drug were also more than twice as likely to recover from COVID-19, data from the trial showed. “This assessment of SNG001 in COVID-19 patients could signal a major breakthrough in the treatment of hospitalised COVID-19 patients,” Synairgen Chief Executive Richard Marsden said. Shares of AIM-listed Synairgen hit a record high of 218 pence by afternoon, putting its market cap at about 326 million pounds ($412 million) compared to 54.5 million pounds on Friday. But the scientists say more data is needed to fully support the benefits of the drug, a form of naturally occurring protein which regulates the body’s antiviral responses. “There are reasons to believe it could well be an effective treatment, but these results, while encouraging, should not be taken to mean that the treatment is so dramatic that everyone should be given it,” said Stephen Evans, professor of pharmacoepidemiology at the London School of Hygiene & Tropical Medicine. The study had more than 100 participants from nine hospitals in Britain. Patients were evenly matched on average age, comorbidities and average duration of COVID-19 symptoms before the enrolment.     “There is a need for many more patients to be recruited and for any adverse effects to be carefully evaluated,” Evans said. The measure of breathlessness was markedly reduced in the study, said Synairgen, which was formed by three professors from the University of Southampton to focus on lung medication. (This story refiles to correct spelling in the media identifier) Reporting by Aakash Jagadeesh Babu and Pushkala Aripaka in Bengaluru; Editing by Bernard Orr and Edmund BlairOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",1,2.0849602797245903
"July 20, 2020",B,"                Moscow airline passengers to be express tested for COVID-19 - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States World NewsJuly 20, 2020 /  12:37 PM / a day agoMoscow airline passengers to be express tested for COVID-192 Min ReadMOSCOW (Reuters) - Express COVID-19 testing will be available for some passengers at Russia’s busiest airport from Monday as part of a pilot project aimed at allowing air travel and tourism to resume safely.   The Russian Direct Investment Fund (RDIF) and Moscow’s Sheremetyevo Airport said the diagnostic tests, which give results in one hour, would be available for all passengers on domestic flights at Terminal B on Monday, as part of a wider plan to create coronavirus-free airport hubs. The portable testing system, which fits in two small suitcases, is already used at production sites by some Russian companies and was deployed at Russia’s World War Two Victory Day military parade, held on June 24, the RDIF said.  “If you’re at an airport and you need to be tested for three hours, this is not a workable solution,” RDIF head Kirill Dmitriev told Reuters in an interview last week, adding the project aims to provide test results “within an hour”.  “We are doing a pilot in an airport in Japan and in Moscow, Sheremetyevo, and in an airport in the United Arab Emirates.” Russia has not yet confirmed the date that international flights will return, with restrictions in place for many people travelling in and out of the country. But the RDIF said express coronavirus testing would be available from July 27 for domestic and international flights at Sheremetyevo’s Terminal D.  Those behind the project are hopeful that a successful trial could set an example for other major airports worldwide and allow tourism to return while ensuring passenger safety.  Russia has the world’s fourth-highest number of novel coronavirus cases at 777,486. It says 12,427 people have died from the virus. Reporting by Katya Golubkova; Writing by Alexander Marrow; Editing by Alex RichardsonOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",1,2.0849602797245903
"July 20, 2020",B,"                German synagogue shooter faces life in prison - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States World NewsJuly 20, 2020 /  4:40 PM / a day agoGerman synagogue shooter faces life in prison1 Min ReadBERLIN (Reuters) - A man suspected of attacking a synagogue in eastern Germany and killing two people during a shooting rampage outside the house of worship faces life in prison, prosecutors said on Monday. The suspect, identified as Stephan B., is accused of murder on two counts and attempted murder in nine cases, prosecutors told reporters ahead of the trial which is scheduled to start on Tuesday. The prosecutors added that the suspect had confessed to the crimes during their investigations. The anti-Semitic gunman last October opened fire outside the synagogue in the city of Halle on Yom Kippur, the holiest day of the Jewish year. After failing to enter the synagogue, he fatally shot a woman passing by and a man inside a nearby kebab shop. The attacker livestreamed his attack. Interior Minster Horst Seehofer said in May that the number of anti-Semitic crimes committed in Germany rose by 13% last year, laying the blame on right-wing radicals. Reporting by Michael Nienaber; editing by Jonathan OatisOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",1,2.0849602797245903
"July 20, 2020",B,"                Self-driving startup Aurora expands vehicle testing to Texas - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Technology NewsJuly 20, 2020 /  6:09 PM / a day agoSelf-driving startup Aurora expands vehicle testing to Texas1 Min Read(Reuters) - Self-driving startup Aurora is expanding testing and development of its vehicles to Dallas-Fort Worth Area in Texas, the company said on Monday. The company, which is already testing its vehicles in the San Francisco Bay Area and Pittsburgh, said it will test its fleet of Pacificas and Class 8 trucks in Texas. Last June, Aurora raised more than $600 million in Series B funding which included investment from Hyundai Motor Co and Kia Motors Corp. The company is among dozens of startups, automakers and large technology companies working on self-driving car systems, eager to capitalize on a sea change in the transportation industry.  Reporting by Neha Malara; Editing by Shailesh KuberOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",1,2.0849602797245903
"July 17, 2020",B,"                Steroid's COVID-19 benefits confirmed; spotlight on immune cells - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Science NewsJuly 17, 2020 /  9:24 PM / 3 days agoSteroid's COVID-19 benefits confirmed; spotlight on immune cellsNancy Lapid6 Min Read(Reuters) - The following is a brief roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus. FILE PHOTO: A computer image created by Nexu Science Communication together with Trinity College in Dublin, shows a model structurally representative of a betacoronavirus which is the type of virus linked to COVID-19, better known as the coronavirus linked to the current  outbreak, shared with Reuters on February 18, 2020. NEXU Science Communication/via REUTERSFull dexamethasone trial results released The full results of a large randomized clinical trial in Britain - the gold-standard of tests - looking at the steroid dexamethasone confirm the benefits in its use in COVID-19 patients that were hinted at in early findings issued last month. The results, released on Friday in the New England Journal of Medicine, showed benefits for people with advanced or moderate disease. Overall, 2,104 COVID-19 patients were randomly assigned to receive dexamethasone and 4,321 to receive usual care. Four weeks later, dexamethasone had reduced the risk of death by 36% among patients who needed mechanical ventilation when they entered the study, and by 18% among those who were receiving oxygen without mechanical ventilation. The drug did not improve survival among patients who were not using oxygen or mechanical ventilation. In an editorial, Dr. H. Clifford Lane and Dr. Anthony Fauci from the U.S. National Institute of Allergy and Infectious Diseases said the results show the crucial importance of large, well-designed, carefully run, randomized controlled trials. Even during a pandemic, they said, when it might be tempting to simply ""give all therapies a chance,"" in order for patients' outcomes to improve ""there will need to be fewer small or inconclusive studies and more studies such as the dexamethasone trial."" (bit.ly/2ODqKpC; bit.ly/2CGrZlo) Immune cells may recognize the coronavirus years later Researchers in Singapore are not worried that antibodies to the novel coronavirus fade quickly. More important, they said, is that immune system cells called T cells and B cells ""remember"" the virus and can trigger an immune response. As reported on Wednesday in the journal Nature, the researchers looked for ""memory"" T cells in 36 COVID-19 survivors, 23 survivors of the 2003 coronavirus that caused SARS, and 37 people who never had either illness. All COVID-19 survivors had T cells that recognized the novel coronavirus. The SARS survivors all had T cells that remembered the 2003 virus - and their T cells also recognized the new coronavirus. Furthermore, more than half of those who were never infected with either coronavirus had protective T cells, suggesting they may have encountered other coronaviruses in the past, and there may be some pre-existing immunity to the new coronavirus in the general population. ""We find the present discussion about 'antibodies are fading away' a little pointless,"" three of the researchers told Reuters in a joint email. ""What is important is that a level of B and T cell memory remain to be present to quickly start an effective immune response able to stop viral spread,"" said Anthony Tanoto Tan of Duke-NUS Medical School, along with colleagues Nina Le Bert and Antonio Bertoletti. T cells can kill infected cells to slow the virus down, and they also help instruct B cells to produce antibodies, the researchers said. (go.nature.com/2OwM9B5) Low interferon levels identify high-risk COVID-19 Low blood levels of a type of interferon (IFN) could identify COVID-19 patients at high risk for severe pneumonia and acute respiratory distress syndrome. Interferons are naturally occurring proteins that help the body's immune system fight infection. In a study published on Monday in the journal Science, researchers found that severely and critically ill COVID-19 patients had severely impaired production of IFN type I, persistent virus in the blood and an excessive inflammatory response. They said the findings support the potential value of treating these patients early on with IFN, combined with anti-inflammatory drugs or steroids such as dexamethasone in the most severely ill people. They also found that low plasma levels of type-I IFN were seen before patients began to deteriorate and require intensive care. ""Levels of circulating Type 1 IFN could even characterize each stage of disease, with the lowest levels observed in the most severe patients,"" they said in a news release. (bit.ly/2WzyAoP) Heart disease may underlie mysterious blood findings in COVID-19 patients Severe COVID-19 predominantly affects the lungs, but elevated blood levels of troponin, a protein released during heart injury, also are common. To learn more, cardiologists in London performed cardiovascular magnetic resonance scans in COVID-19 survivors who had at least mildly elevated troponin levels while hospitalized. Among 29 people with no obvious reason for elevated troponin, such as a heart attack, they found two patterns of myocarditis, or heart muscle inflammation. In patients with one pattern, heart function seemed unaffected. These patients should undergo cardiology follow-up to monitor for any potential long-term consequences, Dr. Dan Knight of the Royal Free Hospital told Reuters. The other pattern, seen in roughly a third of patients, was associated with reduced blood supply to the heart, or ischemic heart disease. Many patients in this group ""had important coronary artery disease which was previously unknown but required further treatment"" that would not have been offered had troponin levels not been investigated, Knight said. The main message, Knight added, is that when troponin levels are elevated in COVID-19 patients with no apparent reason, further workup could reveal undiagnosed heart disease. (bit.ly/3958hfc) Open here in an external browser for a Reuters graphic on vaccines and treatments in development. (This story corrects day and link in third item)     Reporting by Nancy Lapid; Editing by Will Dunham and Sonya HepinstallOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",4,-1.50868061833585
"July 20, 2020",B,"                House Democrats press U.S. Postal Service on plans to delay mail - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Company NewsJuly 20, 2020 /  9:59 PM / a day agoHouse Democrats press U.S. Postal Service on plans to delay mail2 Min ReadWASHINGTON, July 20 (Reuters) - Senior Democrats on a House Oversight Committee wrote to the new postmaster general on Monday to press him on reports the service was prepared to delay mail delivery if needed to cut costs, a move that could affect mail-in ballot results. The U.S. Postal Service’s losses have soared even as it has become more critical to the U.S. economy as consumers, confined to their homes because of coronavirus, shop by mail. A determination to avoid crowds will also mean that voting by mail will be more popular this November. Postmaster General Louis DeJoy, a Trump appointee who took office in June, has detailed changes to the service that include eliminating overtime, even if it means that mail delivery is delayed. “While these changes in a normal year would be drastic, in a presidential election year when many states are relying heavily on absentee mail-in ballots, increases in mail delivery timing would impair the ability of ballots to be received and counted in a timely manner — an unacceptable outcome for a free and fair election,” wrote Rep. Carolyn B. Maloney, chair of a government operations subcommittee; Rep. Gerald E. Connolly, chair of a national security subcommittee; as well as Representatives Stephen Lynch and Brenda Lawrence. The letter to DeJoy was dated Monday. The U.S. Postal Service did not immediately respond to a request for comment. The Postal Service has been struggling as email and social media have replaced letters and after a 2006 law required it to pre-fund employee pension and retirement health care costs for the next 75 years. It is funded through services and postage. President Donald Trump has frequently criticized the post office, saying it charges too little to deliver packages sent by online retailers such as Amazon.com, whose founder and Chief Executive Jeff Bezos also owns the Washington Post. (Reporting by Diane Bartz; Editing by Dan Grebler)Our Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",1,2.0849602797245903
"July 24, 2018",B,"                Reuters Leadership - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States Big Story 10July 24, 2018 /  8:08 PM / 2 months agoReuters Leadership3 Min ReadMichael FriedenbergPresident Stephen J. AdlerEditor-in-Chief Josh LondonChief Marketing Officer Michael YoungChief Technology Officer Sue BrooksManaging Director, Product Development & Agency Strategy Reg ChuaGlobal Managing Editor, Operations Simon HutsonManaging Director, Consumer Alphonse HardelGlobal Head of Business Development and Strategy Editorial Leadership: Alessandra GalloniGlobal Managing Editor, News Planning and Creation Simon RobinsonGlobal Managing Editor, Newsroom Tiffany WuGlobal Managing Editor, Editing, Curation and Publishing Alix FreedmanGlobal Editor, Ethics and Standards John PullmanGlobal Head of Visuals Michael WilliamsGlobal Enterprise Editor Jane BarrettEditor, Media News Strategy Rob CoxEditor, Breakingviews Jonathan LeffEditor, Financial News Strategy Dan FlynnRegional Editor, Latin America Kevin KrolickiRegional Editor, Asia Samia NakhoulRegional Editor, Middle East Alex ZavisRegional Editor, Sub-Saharan Africa Mark BendeichRegional Editor, Europe Kieran MurrayRegional Editor, US/Canada Our Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",28,12.404616310144116
"June 29, 2020",BA,"                Senegal lifts COVID-19 state of emergency to protect economy - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States World NewsJune 29, 2020 /  9:40 PM / 22 days agoSenegal lifts COVID-19 state of emergency to protect economy2 Min ReadFILE PHOTO: Senegal's President Macky Sall speaks during a news conference with German Chancellor Angela Merkel (not pictured) at the Chancellery in Berlin, Germany January 27, 2020.  REUTERS/Annegret HilseDAKAR (Reuters) - Senegalese President Macky Sall on Monday said he had decided to lift a state of emergency over COVID-19 to support the struggling economy, which he warned could grow less than 1.1% this year due to fallout from the epidemic. As recently as January, growth was forecast at 6.8% in 2020, but business activity plummeted after borders closed and a curfew and social distancing rules were imposed to curb the virus, which has infected over 6,600 and killed 108. “This is the challenge we must now face: to fight to preserve our lives and our health, and to resume all our productive activities to get our economy back on track,” Sall said in a speech to the nation. The state of emergency and a night-time curfew will be lifted as of Tuesday 2300 local time, and air borders will open from July 15 under certain conditions, he said. The authorities have already loosened the curfew and allowed inter-regional travel in response to street protests against the measures earlier in June. Sall said the government was working on an economic support programme to kickstart recovery. Reporting by Diadie Ba; Writing by Alesandra Prentice; Editing by Sonya HepinstallOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",16,-3.3677838792533903
"July 3, 2020",BA,"                The world's largest Confederate Monument faces renewed calls for removal - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States U.S.July 3, 2020 /  11:08 AM / 15 days agoThe world's largest Confederate Monument faces renewed calls for removalRich McKay5 Min Read (This July 3 story has been refiled to add missing words) FILE PHOTO: A man speaks into a bullhorn while pointing at the Confederate Monument carved into granite on Stone Mountain while protesting the monument at Stone Mountain Park in Stone Mountain, Georgia, U.S. June 16, 2020. REUTERS/Dustin ChambersBy Rich McKay ATLANTA (Reuters) - Stone Mountain Confederate Memorial, a nine-story-high bas-relief sculpture carved into a sprawling rock face northeast of Atlanta, is perhaps the South’s most audacious monument to its pro-slavery legacy still intact.  Despite long-standing demands for the removal of what many consider to be a shrine to racism, the giant depiction of three Confederate heroes on horseback still towers ominously over the Georgia countryside, protected by state law.   The monument - which reopens on Independence Day weekend after the COVID-19 pandemic forced it to close for weeks - has faced renewed calls for removal since the May 25 killing of George Floyd, a Black man who died during an arrest by a white police officer who pinned his neck to the ground with a knee.  The brutality of Floyd’s death, captured on cellphone video, triggered a national outcry against racial injustice, and revived a long-simmering battle between those demanding the removal of racist symbols from the public sphere, and those who believe the monuments honor Southern tradition and history. “Here we are in Atlanta, the birthplace of the Civil Rights Movement, and still we have the largest Confederate monument in the world,” said Gerald Griggs, a vice president of the Atlanta chapter of the NAACP civil rights group, which staged a march last week calling for the carving to be scraped from the mountainside. “It’s time for our state to get on the right side of history.” The sheer scale of the monument makes its removal a daunting task to contemplate. Longer than a 100-yard American football field, it features the likenesses of  Jefferson Davis, the president of the 11-state Confederacy, and two of its legendary military leaders, Robert E. Lee and Thomas “Stonewall” Jackson, notched in a relief 400 feet above ground.  The Sons of Confederate Veterans is an organization that  staunchly defends Stone Mountain and other Confederate statues and emblems. Dedicated to teaching the “Southern Cause,” according to its website, it believes their removal is akin to purging American history. The Southern or “Lost Cause of the Confederacy” holds that the war was fought over a heroic, but lost, effort to defend states’ rights to secede from the Union in the face of Northern aggression, rather than the preservation of slavery. Martin O’Toole, an official of the Georgia chapter, said the monument is not a totem of racism at all. It’s history, plain and simple, he says. “It’s three men on horses,” O’Toole said. “What’s racist about that?” Maurice J. Hobson, an associate professor of African American Studies at Georgia State University, counters this, describing the Southern Cause as “a false history” that downplays slavery’s role in the Civil War.  He said the Confederate leaders were traitors to the United States who fought to hold on to a Southern economy that depended on slavery. All three men featured on the monument, Davis, Lee and Jackson, were slave owners. “The whole of Stone Mountain was erected to show what some white Georgians revered,” he said.  Stone Mountain has long held symbolism for white supremacists. The Ku Klux Klan, a hate group that was formed by Confederate Army veterans and has a history of lynchings and terror against Black people, held its rebirth ceremony atop the mountain in 1915 with flaming crosses. Klansmen still hold occasional gatherings in the shadows of the edifice, albeit now met with protesters behind police tape. Many of those cross-burnings took place on or around July 4. The monolithic monument was proposed more than a century ago and had numerous false starts over the years. But with the rise of the Civil Rights Movement, segregationist officials in the state pushed for the creation of the Stone Mountain Memorial Association in 1958 and purchased the park. The carving was completed in 1972. “This debate has been going on for years, and we’re sensitive to it,” John Bankhead, a spokesman for the group, said. “We want to tell history as it is, not as some say it is.” In the past, others have suggested putting more balance into the monument. There was a proposal to build a memorial to Martin Luther King Jr., the Atlanta-based civil rights icon, but the Sons of Confederate Veterans, as well the King family, rejected the idea. Even though that idea floundered, Hobson advocates adding more carvings to the rock face, including African American historical figures and leaders. Slideshow (2 Images)“It needs to be put in a context that forces a conversation, a serious conversation,” he said. “The easiest way to rectify it, is surround it.”  Griggs of the NAACP said that the civil rights group has consulted with stone masons who said it would cost about $300,000 to $400,000 to remove the towering images. “Take it down,” he said. “Restore the mountain to its original condition.”   Reporting by Rich McKay; Editing by Frank McGurty and Aurora EllisOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",12,0.01596443973830012
"July 5, 2020",BA,"                Predominantly Black armed protesters march through Confederate memorial park in Georgia - ReutersDiscover Thomson ReutersFinancialGovernment SolutionsLegalReuters News AgencyRisk Management SolutionsTax & AccountingBlog: Answers OnInnovation @ Thomson ReutersDirectory of sitesLoginContactSupportBusinessMarketsWorldPoliticsTVMoreUnited States U.S.July 5, 2020 /  5:39 AM / 16 days agoPredominantly Black armed protesters march through Confederate memorial park in GeorgiaSteve Gorman3 Min Read(Reuters) - A predominantly Black group of heavily armed protesters marched through Stone Mountain Park near Atlanta on Saturday, calling for removal of the giant Confederate rock carving at the site that civil rights activists consider a monument to racism. FILE PHOTO: A man speaks into a bullhorn while pointing at the Confederate Monument carved into granite on Stone Mountain while protesting the monument at Stone Mountain Park in Stone Mountain, Georgia, U.S. June 16, 2020. REUTERS/Dustin ChambersVideo footage of the Independence Day rally posted on social media showed scores of demonstrators dressed in black - many in paramilitary-style clothing and all wearing face scarves - quietly parading several abreast down a sidewalk at the park.  Many of the protesters carried rifles, including military-type weapons, and some wore ammunition belts slung over their shoulders. Although African Americans appeared to account for the vast majority of the marchers, protesters of various races, men and women alike, were among the group. One video clip showed a leader of the demonstrators, who was not identified, shouting into a loudspeaker in a challenge to white supremacists who historically have used Stone Mountain as a rallying spot of their own. “I don’t see no white militia,” he declared. “We’re here. Where ... you at? We’re in your house. Let’s go.” John Bankhead, a spokesman for the Stone Mountain Memorial Association, said the protesters were peaceful and orderly. “It’s a public park, a state park. We have these protests on both sides of the issue from time to time. We respect people’s First Amendment right,” Bankhead told NBC affiliate station WXIA-TV. “We understand the sensitivities of the issue here at the park ... so we respect that and allow them to come in as long as it’s peaceful, which it has been.” Stone Mountain, which reopened for the holiday weekend following a weeks-long closure over the coronavirus, has faced renewed calls for its removal since the May 25 death of George Floyd, an unarmed Black man, at the hands of Minneapolis police. Floyd’s killing helped revive a long-simmering conflict between groups seeking to do away with Confederate statues and sculptures, which they see as pro-slavery symbols, and those who believe they honor the traditions and history of the Deep South. Nine stories high and spanning the length of a football field, the bas-relief Stone Mountain sculpture carved into a granite wall overlooking the Georgia countryside some 25 miles (40 km) east of Atlanta remains the largest such monument to America’s Civil War Confederacy. It features the likenesses of Jefferson Davis, who was president of the 11-state Confederacy, and two of his legendary generals, Robert E. Lee and Thomas “Stonewall” Jackson. Stone Mountain has long held symbolism for white supremacists. The Ku Klux Klan, a hate group that was formed by Confederate Army veterans and has a history of lynchings and terror against Black people, held its rebirth ceremony atop mountain in 1915 with flaming crosses. Klansmen still hold occasional gatherings in the shadows of the edifice, albeit now met with protesters behind police tape. Many of those cross-burnings took place on or around July 4.     Reporting by Steve Gorman in Eureka, California; Editing by Clarence Fernandez and Daniel WallisOur Standards:The Thomson Reuters Trust Principles.0 : 0narrow-browser-and-phonemedium-browser-and-portrait-tabletlandscape-tabletmedium-wide-browserwide-browser-and-largermedium-browser-and-landscape-tabletmedium-wide-browser-and-largerabove-phoneportrait-tablet-and-aboveabove-portrait-tabletlandscape-tablet-and-abovelandscape-tablet-and-medium-wide-browserportrait-tablet-and-belowlandscape-tablet-and-belowAppsNewslettersAdvertise with UsAdvertising GuidelinesCookiesTerms of UsePrivacyDo Not Sell My Personal InformationAll quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.© 2020 Reuters. All Rights Reserved.",10,0.01596443973830012
